Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,counterbalance-2nfr,branch-i39d,branch-gwtr,branch-9h9t,checkpoint-o7ee,checkpoint-6s7s,branch-ktz5,branch-hxbs,Spreadsheet,correctAnswerCount,EarlyExitButtonText,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,stimuli,ShowProgressBar
27,1733332447966,04/12/2024 17:14:07,1733332447840,-8,04/12/2024 09:14:07,196386,6,task-wrbu,,41803388,BLIND,12211266,,complete,,675085b54af6da2fb6535f46,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB1,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,14,1,1,Screen 1,advancementZone,continue_button,1459.0999999046326,,,,,0,1,0,,,,,,End,,,
28,1733332448147,04/12/2024 17:14:08,1733332447842,-8,04/12/2024 09:14:07,196386,6,task-wrbu,,41803388,BLIND,12211266,,complete,,675085b54af6da2fb6535f46,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x900,Headphone Check Pass,,,Efficient Headphone Screen,1,CB1,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,,,END TASK,,,,,108688,,,,,0,1,0,,,,,,,,,
1,1733332589080,04/12/2024 17:16:29,1733332588978,-5,04/12/2024 12:16:28,196386,6,task-wrbu,,41803493,BLIND,12211353,,complete,,67508d7733172978a5b577ea,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1361x1180,1353x1176,Headphone Check Pass,,,Efficient Headphone Screen,1,CB41,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1733332592771,04/12/2024 17:16:32,1733332592692,-5,04/12/2024 12:16:32,196386,6,task-wrbu,,41803493,BLIND,12211353,,complete,,67508d7733172978a5b577ea,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1361x1180,1353x1176,Headphone Check Pass,,,Efficient Headphone Screen,1,CB41,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,1,Screen 5,Zone1,continue_button,3371.199999999255,,,,,0,1,0,,,,,,Instructions,,,
3,1733332593749,04/12/2024 17:16:33,1733332593681,-5,04/12/2024 12:16:33,196386,6,task-wrbu,,41803493,BLIND,12211353,,complete,,67508d7733172978a5b577ea,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1361x1180,1353x1176,Headphone Check Pass,,,Efficient Headphone Screen,1,CB41,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,2,Screen 2,Zone1,content_web_audio,981.3999999985099,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Instructions,,,
4,1733332605561,04/12/2024 17:16:45,1733332605471,-5,04/12/2024 12:16:45,196386,6,task-wrbu,,41803493,BLIND,12211353,,complete,,67508d7733172978a5b577ea,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1361x1180,1353x1176,Headphone Check Pass,,,Efficient Headphone Screen,1,CB41,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,2,Screen 2,Zone1,content_web_audio,12771.199999999255,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Instructions,,,
5,1733332606881,04/12/2024 17:16:46,1733332606733,-5,04/12/2024 12:16:46,196386,6,task-wrbu,,41803493,BLIND,12211353,,complete,,67508d7733172978a5b577ea,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1361x1180,1353x1176,Headphone Check Pass,,,Efficient Headphone Screen,1,CB41,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,2,Screen 2,script,force_advance,14033.199999999999,,,,,0,1,0,,,,,,Instructions,,,
6,1733332613632,04/12/2024 17:16:53,1733332613571,-5,04/12/2024 12:16:53,196386,6,task-wrbu,,41803493,BLIND,12211353,,complete,,67508d7733172978a5b577ea,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,2742x1542,2734x1538,Headphone Check Pass,,,Efficient Headphone Screen,1,CB41,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,3,Screen 1,Zone2,content_web_audio,6832,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Instructions,,,
7,1733332619709,04/12/2024 17:16:59,1733332619634,-5,04/12/2024 12:16:59,196386,6,task-wrbu,,41803493,BLIND,12211353,,complete,,67508d7733172978a5b577ea,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,2742x1542,2734x1538,Headphone Check Pass,,,Efficient Headphone Screen,1,CB41,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,3,Screen 1,Zone2,content_web_audio,12894.699999999255,,,,,0,1,0,,,,,,Instructions,,,
8,1733332621010,04/12/2024 17:17:01,1733332620785,-5,04/12/2024 12:17:00,196386,6,task-wrbu,,41803493,BLIND,12211353,,complete,,67508d7733172978a5b577ea,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,2742x1542,2734x1538,Headphone Check Pass,,,Efficient Headphone Screen,1,CB41,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,4,Screen 6,Zone1,continue_button,1144,,,,,0,1,0,,,,,,Instructions,,,
9,1733332630271,04/12/2024 17:17:10,1733332630220,-5,04/12/2024 12:17:10,196386,6,task-wrbu,,41803493,BLIND,12211353,,complete,,67508d7733172978a5b577ea,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,2742x1542,2734x1538,Headphone Check Pass,,,Efficient Headphone Screen,1,CB41,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,5,Screen 3,Zone1,continue_button,9426.39999999851,,,,,0,1,0,,,,,,Instructions,,,
10,1733332631271,04/12/2024 17:17:11,1733332631207,-5,04/12/2024 12:17:11,196386,6,task-wrbu,,41803493,BLIND,12211353,,complete,,67508d7733172978a5b577ea,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,2742x1542,2734x1538,Headphone Check Pass,,,Efficient Headphone Screen,1,CB41,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,2,1,1,Screen 3,Zone3,timelimit_screen,999.8999999999942,,,,,0,1,0,,,1,,1,Trial,1,HugginsPitch_1_1.flac,1
11,1733332637347,04/12/2024 17:17:17,1733332637268,-5,04/12/2024 12:17:17,196386,6,task-wrbu,,41803493,BLIND,12211353,,complete,,67508d7733172978a5b577ea,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,2742x1542,2734x1538,Headphone Check Pass,,,Efficient Headphone Screen,1,CB41,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,2,1,2,Screen 1,content,content_audio,6052.900000002235,,,,,0,1,0,,,,,1,Trial,1,HugginsPitch_1_1.flac,1
12,1733332638085,04/12/2024 17:17:18,1733332638021,-5,04/12/2024 12:17:18,196386,6,task-wrbu,,41803493,BLIND,12211353,,complete,,67508d7733172978a5b577ea,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,2742x1542,2734x1538,Headphone Check Pass,,,Efficient Headphone Screen,1,CB41,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,2,1,3,Screen 2,buttonA,response_button_text,745.5,,,1,1,1,0,0,,,,,1,Trial,1,HugginsPitch_1_1.flac,1
13,1733332639070,04/12/2024 17:17:19,1733332639006,-5,04/12/2024 12:17:19,196386,6,task-wrbu,,41803493,BLIND,12211353,,complete,,67508d7733172978a5b577ea,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,2742x1542,2734x1538,Headphone Check Pass,,,Efficient Headphone Screen,1,CB41,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,12,2,1,Screen 3,Zone3,timelimit_screen,1000.0999999999985,,,,,0,1,0,,,1,,1,Trial,3,HugginsPitch_11_3.flac,1
14,1733332645134,04/12/2024 17:17:25,1733332645069,-5,04/12/2024 12:17:25,196386,6,task-wrbu,,41803493,BLIND,12211353,,complete,,67508d7733172978a5b577ea,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,2742x1542,2734x1538,Headphone Check Pass,,,Efficient Headphone Screen,1,CB41,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,12,2,2,Screen 1,content,content_audio,6058.10000000149,,,,,0,1,0,,,,,1,Trial,3,HugginsPitch_11_3.flac,1
15,1733332645744,04/12/2024 17:17:25,1733332645699,-5,04/12/2024 12:17:25,196386,6,task-wrbu,,41803493,BLIND,12211353,,complete,,67508d7733172978a5b577ea,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,2742x1542,2734x1538,Headphone Check Pass,,,Efficient Headphone Screen,1,CB41,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,12,2,3,Screen 2,buttonC,response_button_text,624,,,3,1,1,0,0,,,,,1,Trial,3,HugginsPitch_11_3.flac,1
16,1733332646742,04/12/2024 17:17:26,1733332646689,-5,04/12/2024 12:17:26,196386,6,task-wrbu,,41803493,BLIND,12211353,,complete,,67508d7733172978a5b577ea,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,2742x1542,2734x1538,Headphone Check Pass,,,Efficient Headphone Screen,1,CB41,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,7,3,1,Screen 3,Zone3,timelimit_screen,999.9000000000015,,,,,0,1,0,,,1,,1,Trial,2,HugginsPitch_6_2.flac,1
17,1733332652805,04/12/2024 17:17:32,1733332652755,-5,04/12/2024 12:17:32,196386,6,task-wrbu,,41803493,BLIND,12211353,,complete,,67508d7733172978a5b577ea,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,2742x1542,2734x1538,Headphone Check Pass,,,Efficient Headphone Screen,1,CB41,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,7,3,2,Screen 1,content,content_audio,6061.900000002235,,,,,0,1,0,,,,,1,Trial,2,HugginsPitch_6_2.flac,1
18,1733332653243,04/12/2024 17:17:33,1733332653184,-5,04/12/2024 12:17:33,196386,6,task-wrbu,,41803493,BLIND,12211353,,complete,,67508d7733172978a5b577ea,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,2742x1542,2734x1538,Headphone Check Pass,,,Efficient Headphone Screen,1,CB41,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,7,3,3,Screen 2,buttonB,response_button_text,422.6000000014901,,,2,1,1,0,0,,,,,1,Trial,2,HugginsPitch_6_2.flac,1
19,1733332654221,04/12/2024 17:17:34,1733332654172,-5,04/12/2024 12:17:34,196386,6,task-wrbu,,41803493,BLIND,12211353,,complete,,67508d7733172978a5b577ea,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,2742x1542,2734x1538,Headphone Check Pass,,,Efficient Headphone Screen,1,CB41,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,10,4,1,Screen 3,Zone3,timelimit_screen,999.9000000000015,,,,,0,1,0,,,1,,1,Trial,2,HugginsPitch_9_2.flac,1
20,1733332660288,04/12/2024 17:17:40,1733332660232,-5,04/12/2024 12:17:40,196386,6,task-wrbu,,41803493,BLIND,12211353,,complete,,67508d7733172978a5b577ea,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,2742x1542,2734x1538,Headphone Check Pass,,,Efficient Headphone Screen,1,CB41,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,10,4,2,Screen 1,content,content_audio,6054.900000002235,,,,,0,1,0,,,,,1,Trial,2,HugginsPitch_9_2.flac,1
21,1733332660691,04/12/2024 17:17:40,1733332660640,-5,04/12/2024 12:17:40,196386,6,task-wrbu,,41803493,BLIND,12211353,,complete,,67508d7733172978a5b577ea,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,2742x1542,2734x1538,Headphone Check Pass,,,Efficient Headphone Screen,1,CB41,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,10,4,3,Screen 2,buttonB,response_button_text,401.19999999925494,,,2,1,1,0,0,,,,,1,Trial,2,HugginsPitch_9_2.flac,1
22,1733332661689,04/12/2024 17:17:41,1733332661638,-5,04/12/2024 12:17:41,196386,6,task-wrbu,,41803493,BLIND,12211353,,complete,,67508d7733172978a5b577ea,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,2742x1542,2734x1538,Headphone Check Pass,,,Efficient Headphone Screen,1,CB41,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,4,5,1,Screen 3,Zone3,timelimit_screen,999.5,,,,,0,1,0,,,1,,1,Trial,2,HugginsPitch_3_2.flac,1
23,1733332667742,04/12/2024 17:17:47,1733332667685,-5,04/12/2024 12:17:47,196386,6,task-wrbu,,41803493,BLIND,12211353,,complete,,67508d7733172978a5b577ea,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,2742x1542,2734x1538,Headphone Check Pass,,,Efficient Headphone Screen,1,CB41,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,4,5,2,Screen 1,content,content_audio,6042.900000002235,,,,,0,1,0,,,,,1,Trial,2,HugginsPitch_3_2.flac,1
24,1733332668305,04/12/2024 17:17:48,1733332668243,-5,04/12/2024 12:17:48,196386,6,task-wrbu,,41803493,BLIND,12211353,,complete,,67508d7733172978a5b577ea,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,2742x1542,2734x1538,Headphone Check Pass,,,Efficient Headphone Screen,1,CB41,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,4,5,3,Screen 2,buttonB,response_button_text,551.8000000007451,,,2,1,1,0,0,,,,,1,Trial,2,HugginsPitch_3_2.flac,1
25,1733332669300,04/12/2024 17:17:49,1733332669238,-5,04/12/2024 12:17:49,196386,6,task-wrbu,,41803493,BLIND,12211353,,complete,,67508d7733172978a5b577ea,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,2742x1542,2734x1538,Headphone Check Pass,,,Efficient Headphone Screen,1,CB41,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,11,6,1,Screen 3,Zone3,timelimit_screen,1000.8999999999942,,,,,0,1,0,,,1,,1,Trial,2,HugginsPitch_10_2.flac,1
26,1733332675345,04/12/2024 17:17:55,1733332675301,-5,04/12/2024 12:17:55,196386,6,task-wrbu,,41803493,BLIND,12211353,,complete,,67508d7733172978a5b577ea,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,2742x1542,2734x1538,Headphone Check Pass,,,Efficient Headphone Screen,1,CB41,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,11,6,2,Screen 1,content,content_audio,6058.10000000149,,,,,0,1,0,,,,,1,Trial,2,HugginsPitch_10_2.flac,1
27,1733332675761,04/12/2024 17:17:55,1733332675699,-5,04/12/2024 12:17:55,196386,6,task-wrbu,,41803493,BLIND,12211353,,complete,,67508d7733172978a5b577ea,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,2742x1542,2734x1538,Headphone Check Pass,,,Efficient Headphone Screen,1,CB41,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,11,6,3,Screen 2,buttonB,response_button_text,391.6000000014901,,,2,1,1,0,0,,,,,1,Trial,2,HugginsPitch_10_2.flac,1
28,1733332676799,04/12/2024 17:17:56,1733332676735,-5,04/12/2024 12:17:56,196386,6,task-wrbu,,41803493,BLIND,12211353,,complete,,67508d7733172978a5b577ea,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,2742x1542,2734x1538,Headphone Check Pass,,,Efficient Headphone Screen,1,CB41,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,14,1,1,Screen 1,advancementZone,continue_button,1031.9000000022352,,,,,0,1,0,,,,,,End,,,
29,1733332676908,04/12/2024 17:17:56,1733332676737,-5,04/12/2024 12:17:56,196386,6,task-wrbu,,41803493,BLIND,12211353,,complete,,67508d7733172978a5b577ea,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,2742x1542,2734x1538,Headphone Check Pass,,,Efficient Headphone Screen,1,CB41,Yes,Pass,Pass,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,,,END TASK,,,,,87759,,,,,0,1,0,,,,,,,,,
1,1733333880791,04/12/2024 17:38:00,1733333880877,-5,04/12/2024 12:38:00,196386,6,task-wrbu,,41804295,BLIND,12211533,,complete,,6750931d377337fd0d89faf1,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1366x641,Headphone Check Pass,,,Efficient Headphone Screen,1,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1733333891572,04/12/2024 17:38:11,1733333891416,-5,04/12/2024 12:38:11,196386,6,task-wrbu,,41804295,BLIND,12211533,,complete,,6750931d377337fd0d89faf1,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1366x641,Headphone Check Pass,,,Efficient Headphone Screen,1,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,1,Screen 5,Zone1,continue_button,9456.699999988079,,,,,0,1,0,,,,,,Instructions,,,
3,1733333892906,04/12/2024 17:38:12,1733333893043,-5,04/12/2024 12:38:13,196386,6,task-wrbu,,41804295,BLIND,12211533,,complete,,6750931d377337fd0d89faf1,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1366x641,Headphone Check Pass,,,Efficient Headphone Screen,1,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,2,Screen 2,Zone1,content_web_audio,1609.300000011921,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Instructions,,,
4,1733333895639,04/12/2024 17:38:15,1733333895726,-5,04/12/2024 12:38:15,196386,6,task-wrbu,,41804295,BLIND,12211533,,complete,,6750931d377337fd0d89faf1,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1366x641,Headphone Check Pass,,,Efficient Headphone Screen,1,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,2,Screen 2,script,force_advance,4300.1,,,,,0,1,0,,,,,,Instructions,,,
5,1733333907998,04/12/2024 17:38:27,1733333907883,-5,04/12/2024 12:38:27,196386,6,task-wrbu,,41804295,BLIND,12211533,,complete,,6750931d377337fd0d89faf1,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1366x768,Headphone Check Pass,,,Efficient Headphone Screen,1,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,3,Screen 1,Zone2,content_web_audio,12043.699999988079,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Instructions,,,
6,1733333913866,04/12/2024 17:38:33,1733333913948,-5,04/12/2024 12:38:33,196386,6,task-wrbu,,41804295,BLIND,12211533,,complete,,6750931d377337fd0d89faf1,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1366x768,Headphone Check Pass,,,Efficient Headphone Screen,1,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,3,Screen 1,Zone2,content_web_audio,18107.59999999404,,,,,0,1,0,,,,,,Instructions,,,
7,1733333915540,04/12/2024 17:38:35,1733333915666,-5,04/12/2024 12:38:35,196386,6,task-wrbu,,41804295,BLIND,12211533,,complete,,6750931d377337fd0d89faf1,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1366x768,Headphone Check Pass,,,Efficient Headphone Screen,1,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,4,Screen 6,Zone1,continue_button,1699.3999999761581,,,,,0,1,0,,,,,,Instructions,,,
8,1733333918693,04/12/2024 17:38:38,1733333918459,-5,04/12/2024 12:38:38,196386,6,task-wrbu,,41804295,BLIND,12211533,,complete,,6750931d377337fd0d89faf1,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1366x768,Headphone Check Pass,,,Efficient Headphone Screen,1,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,5,Screen 3,Zone1,continue_button,2774.4000000059605,,,,,0,1,0,,,,,,Instructions,,,
9,1733333919370,04/12/2024 17:38:39,1733333919443,-5,04/12/2024 12:38:39,196386,6,task-wrbu,,41804295,BLIND,12211533,,complete,,6750931d377337fd0d89faf1,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1366x768,Headphone Check Pass,,,Efficient Headphone Screen,1,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,7,1,1,Screen 3,Zone3,timelimit_screen,1000,,,,,0,1,0,,,1,,1,Trial,2,HugginsPitch_6_2.flac,1
10,1733333925532,04/12/2024 17:38:45,1733333925653,-5,04/12/2024 12:38:45,196386,6,task-wrbu,,41804295,BLIND,12211533,,complete,,6750931d377337fd0d89faf1,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1366x768,Headphone Check Pass,,,Efficient Headphone Screen,1,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,7,1,2,Screen 1,content,content_audio,6193.5,,,,,0,1,0,,,,,1,Trial,2,HugginsPitch_6_2.flac,1
11,1733333929490,04/12/2024 17:38:49,1733333929365,-5,04/12/2024 12:38:49,196386,6,task-wrbu,,41804295,BLIND,12211533,,complete,,6750931d377337fd0d89faf1,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1366x768,Headphone Check Pass,,,Efficient Headphone Screen,1,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,7,1,3,Screen 2,buttonB,response_button_text,3699.4000000059605,,,2,1,1,0,0,,,,,1,Trial,2,HugginsPitch_6_2.flac,1
12,1733333930493,04/12/2024 17:38:50,1733333930359,-5,04/12/2024 12:38:50,196386,6,task-wrbu,,41804295,BLIND,12211533,,complete,,6750931d377337fd0d89faf1,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1366x768,Headphone Check Pass,,,Efficient Headphone Screen,1,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,9,2,1,Screen 3,Zone3,timelimit_screen,1000,,,,,0,1,0,,,1,,1,Trial,1,HugginsPitch_8_1.flac,1
13,1733333936330,04/12/2024 17:38:56,1733333936472,-5,04/12/2024 12:38:56,196386,6,task-wrbu,,41804295,BLIND,12211533,,complete,,6750931d377337fd0d89faf1,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1366x768,Headphone Check Pass,,,Efficient Headphone Screen,1,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,9,2,2,Screen 1,content,content_audio,6104.0999999940395,,,,,0,1,0,,,,,1,Trial,1,HugginsPitch_8_1.flac,1
14,1733333936946,04/12/2024 17:38:56,1733333937091,-5,04/12/2024 12:38:57,196386,6,task-wrbu,,41804295,BLIND,12211533,,complete,,6750931d377337fd0d89faf1,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1366x768,Headphone Check Pass,,,Efficient Headphone Screen,1,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,9,2,3,Screen 2,buttonB,response_button_text,607.2000000178814,,,2,1,0,1,0,,,,,1,Trial,1,HugginsPitch_8_1.flac,1
15,1733333937928,04/12/2024 17:38:57,1733333938076,-5,04/12/2024 12:38:58,196386,6,task-wrbu,,41804295,BLIND,12211533,,complete,,6750931d377337fd0d89faf1,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1366x768,Headphone Check Pass,,,Efficient Headphone Screen,1,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,2,3,1,Screen 3,Zone3,timelimit_screen,1000,,,,,0,1,0,,,1,,1,Trial,1,HugginsPitch_1_1.flac,1
16,1733333944041,04/12/2024 17:39:04,1733333944172,-5,04/12/2024 12:39:04,196386,6,task-wrbu,,41804295,BLIND,12211533,,complete,,6750931d377337fd0d89faf1,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1366x768,Headphone Check Pass,,,Efficient Headphone Screen,1,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,2,3,2,Screen 1,content,content_audio,6088.700000017881,,,,,0,1,0,,,,,1,Trial,1,HugginsPitch_1_1.flac,1
17,1733333944608,04/12/2024 17:39:04,1733333944765,-5,04/12/2024 12:39:04,196386,6,task-wrbu,,41804295,BLIND,12211533,,complete,,6750931d377337fd0d89faf1,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1366x768,1366x768,Headphone Check Pass,,,Efficient Headphone Screen,1,CB6,Yes,Pass,Exit,Headphone Check Pass,,,,Spreadsheet1,correctAnswerCount,,Spreadsheet1,2,3,3,Screen 2,buttonA,response_button_text,577.2000000178814,,,1,1,1,0,0,,,,,1,Trial,1,HugginsPitch_1_1.flac,1
